areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10
Brooklyn Heights,Brooklyn,neighborhood,,,6250.000,,,6250.000,6500.000,7900.000,8200.000,7200.000,,,,,7950.000,7400.000,7600.000,7600.000,7400.000,6750.000,,6900.000,,,,,10000.000,10500.000,6650.000,6400.000,7500.000,6500.000,6500.000,6990.000,6500.000,,7000.000,7500.000,,,6500.000,8448.000,5500.000,6850.000,7050.000,6323.000,7175.000,6850.000,7500.000,6500.000,6850.000,4800.000,4800.000,5000.000,5690.000,5700.000,5700.000,5700.000,5800.000,5525.000,5900.000,5800.000,5800.000,6160.000,6900.000,7650.000,6288.000,7570.000,7685.000,7685.000,7650.000,6400.000,5900.000,6350.000,5900.000,5900.000,5000.000,5100.000,6100.000,6000.000,6550.000,6857.000,6533.000,7950.000,8000.000,8000.000,8200.000,8500.000,8500.000,8198.000,7500.000,8077.000,7400.000,7500.000,7286.000,7200.000,7548.000,6595.000,9175.000,10925.000,9850.000,9675.000,8500.000,8375.000,7350.000,7250.000,7463.000,9162.000,8956.000,8750.000,9950.000,10015.000,10152.000,9500.000,9034.000,10000.000,7903.000,9100.000,8567.000,10000.000,9975.000,8998.000,8000.000,8495.000,7900.000,7787.000,7787.000,8250.000,7500.000,8450.000,8895.000,8895.000,9800.000,10000.000,9000.000,7900.000,9498.000,9250.000,9368.000,9500.000,7500.000,9950.000,12650.000,12850.000,8922.000,9000.000,11250.000,9000.000,10998.000,11995.000,9995.000,9500.000,9700.000,8000.000
Brookville,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brownsville,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.000,1900.000,,1973.000,1995.000,,2000.000,2000.000,,2225.000,2000.000,2050.000,2100.000,1900.000,1900.000,1948.000,,2150.000,2200.000,2199.000,2190.000,2100.000,2099.000,,2200.000,2200.000,2150.000,,,,,2187.000,2095.000,2198.000,2300.000,2250.000,2200.000,2299.000,2275.000,2240.000,2300.000,2300.000,2399.000,2399.000,2400.000,2495.000,2300.000,2400.000,2400.000,2300.000,2250.000,2475.000,,,2350.000,,,,2500.000,2699.000,2700.000,2292.000,2395.000,2341.000,2200.000,,2488.000,2400.000,2375.000,2400.000,2299.000,2272.000,2300.000,2295.000,2300.000,2300.000,2450.000,2400.000,2500.000,2699.000,2725.000,2805.000,2850.000,2850.000,2773.000,2700.000
Bushwick,Brooklyn,neighborhood,,,,,,,,,,,,,,,2250.000,2300.000,1995.000,,2100.000,2525.000,,,,,1800.000,1925.000,2495.000,2497.000,2775.000,2750.000,2700.000,2500.000,2500.000,2500.000,2500.000,2499.000,2500.000,2350.000,2625.000,2699.000,2700.000,2700.000,2825.000,2750.000,2700.000,2700.000,2800.000,2799.000,2700.000,2700.000,2800.000,2800.000,2938.000,2995.000,2983.000,3000.000,3000.000,2850.000,2798.000,2850.000,2900.000,2812.000,2850.000,2895.000,2899.000,2900.000,3000.000,3025.000,3095.000,3050.000,3000.000,3000.000,2995.000,2990.000,3000.000,2980.000,2995.000,2995.000,2995.000,3000.000,3000.000,2999.000,2995.000,2940.000,2899.000,2900.000,2970.000,2997.000,3000.000,3000.000,3000.000,3000.000,2995.000,2850.000,2800.000,2795.000,2799.000,2750.000,2837.000,2900.000,2995.000,3000.000,2995.000,2900.000,2895.000,2800.000,2790.000,2704.000,2777.000,2800.000,2850.000,2950.000,2999.000,3000.000,3150.000,3200.000,3162.000,3250.000,3250.000,3195.000,3000.000,3050.000,3000.000,3080.000,3000.000,2950.000,2849.000,2750.000,2700.000,2635.000,2650.000,2600.000,2590.000,2600.000,2625.000,2650.000,2728.000,2763.000,2999.000,3000.000,3000.000,3000.000,3099.000,3200.000,3325.000,3400.000,3500.000,3599.000,3699.000,3799.000,3995.000,3975.000,3800.000,3650.000
Cambria Heights,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canarsie,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.000,,,1825.000,,,1850.000,1875.000,1850.000,1900.000,2000.000,2050.000,,,,,,2075.000,,,,,,,,,,2250.000,2400.000,2213.000,2213.000,2200.000,2200.000,2200.000,2225.000,2275.000,2313.000,2300.000,2325.000,2300.000,2275.000,2275.000,2288.000,2300.000,2399.000,2325.000,2350.000,2300.000,2300.000,2300.000,2350.000,2325.000,2325.000,,2400.000,2300.000,2300.000,2375.000,2375.000,2300.000,2300.000,2300.000,2350.000,,,,,2475.000,2475.000,2475.000,2499.000,2499.000,2400.000,2400.000,2600.000,,,2600.000,2700.000,,,,2500.000,2600.000,2600.000,2500.000,2400.000,2550.000,2500.000,2700.000,2800.000,3000.000,3000.000,2650.000,2700.000
Carroll Gardens,Brooklyn,neighborhood,3895.000,3500.000,,,,,,,,,,,,,,,6650.000,5500.000,5600.000,5400.000,5400.000,,,,4500.000,4450.000,5500.000,5500.000,5081.000,4625.000,4250.000,4250.000,4100.000,4325.000,4300.000,,,,,,6000.000,6000.000,5800.000,5975.000,6000.000,,,5625.000,4600.000,4400.000,4600.000,6250.000,6300.000,5400.000,4950.000,5000.000,5000.000,4800.000,4700.000,5400.000,5000.000,4700.000,4548.000,4995.000,4300.000,4499.000,4575.000,4500.000,5250.000,5250.000,5200.000,5098.000,4600.000,5200.000,5100.000,5500.000,5400.000,5275.000,5100.000,5200.000,4800.000,5200.000,4650.000,4603.000,4800.000,5200.000,5200.000,4900.000,5100.000,5200.000,5348.000,5000.000,4800.000,4425.000,4700.000,4725.000,4700.000,4700.000,4649.000,4750.000,4695.000,4700.000,4750.000,4200.000,4125.000,3895.000,4600.000,4695.000,4600.000,4500.000,4575.000,6650.000,5560.000,5560.000,5343.000,5495.000,5400.000,5113.000,4700.000,4600.000,5995.000,5999.000,5999.000,5595.000,5400.000,5000.000,4675.000,4200.000,4150.000,4049.000,4250.000,4250.000,4223.000,3925.000,3875.000,4245.000,3200.000,4475.000,5000.000,5100.000,4900.000,5575.000,4950.000,5000.000,4750.000,4900.000,5500.000,5350.000,5975.000,6950.000,7700.000,8275.000,8250.000,7900.000
Castle Hill,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.000,2375.000,2363.000,2263.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Harlem,Manhattan,neighborhood,3250.000,3250.000,2950.000,3100.000,3400.000,3000.000,2800.000,2700.000,2975.000,2800.000,2800.000,2990.000,2848.000,2895.000,3250.000,3500.000,3750.000,3650.000,3550.000,3500.000,3350.000,3333.000,3350.000,3500.000,3300.000,3200.000,3525.000,3645.000,3200.000,3000.000,3200.000,3175.000,3400.000,3450.000,3425.000,3300.000,3100.000,3200.000,3450.000,3450.000,3500.000,3450.000,3495.000,3500.000,3495.000,3500.000,3600.000,3450.000,3373.000,2995.000,3100.000,3175.000,3300.000,3200.000,3200.000,3195.000,3363.000,3500.000,3300.000,3273.000,3200.000,3450.000,3573.000,3666.000,3823.000,3600.000,3375.000,3300.000,3400.000,3350.000,3300.000,3300.000,3300.000,3385.000,3500.000,3500.000,3600.000,3500.000,3425.000,3523.000,3500.000,3600.000,3545.000,3500.000,3500.000,3700.000,3625.000,3500.000,3655.000,3600.000,3600.000,3503.000,3498.000,3495.000,3500.000,3750.000,3667.000,3500.000,3490.000,3484.000,3500.000,3650.000,3610.000,3700.000,3725.000,3399.000,3230.000,3149.000,3298.000,3400.000,3450.000,3450.000,3800.000,3850.000,3750.000,3800.000,3800.000,3800.000,3800.000,3836.000,3425.000,3400.000,3495.000,4184.000,3895.000,3699.000,3515.000,3250.000,3062.000,2995.000,2972.000,2952.000,2950.000,2925.000,2795.000,2800.000,2995.000,3200.000,3250.000,3195.000,3150.000,3300.000,3200.000,3148.000,2995.000,3200.000,3200.000,3495.000,3775.000,4275.000,4000.000,3995.000,3875.000,3995.000
Central Park South,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,14750.000,14750.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16500.000,16000.000,16500.000,16000.000,16500.000,16750.000,16250.000,16750.000,17425.000,18275.000,,17850.000,,,,17250.000,16250.000,16250.000,16750.000,16250.000,15500.000,15000.000,15000.000,14400.000,13800.000,15000.000,14900.000,12500.000,,17000.000,16250.000,16700.000,16700.000,16700.000,16900.000,16700.000,16500.000,18000.000,18000.000,,,19000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,22000.000,21000.000,22000.000,,18500.000,18500.000,16929.000,18857.000,16500.000,18179.000,17500.000,16250.000,17000.000,14475.000,15000.000,15000.000,16500.000,15975.000,13000.000,14975.000,18500.000,,,,,,,,,,,,,
Central Queens,Queens,submarket,2600.000,2600.000,2600.000,2100.000,1750.000,1750.000,1750.000,1750.000,1750.000,1750.000,1750.000,1750.000,1750.000,1750.000,2346.000,2413.000,2300.000,2300.000,2250.000,2250.000,2350.000,2350.000,2350.000,2500.000,2375.000,2598.000,2695.000,2895.000,2500.000,2625.000,2400.000,2750.000,2300.000,2500.000,2450.000,2675.000,2675.000,2675.000,2500.000,2600.000,2400.000,2550.000,2450.000,2300.000,2700.000,2600.000,2700.000,2800.000,2688.000,2575.000,2650.000,2600.000,2500.000,2648.000,2500.000,2600.000,2775.000,2650.000,2587.000,2725.000,2595.000,2500.000,2400.000,2500.000,2825.000,2800.000,2700.000,2800.000,2800.000,2900.000,2800.000,2800.000,2800.000,2800.000,2900.000,2898.000,2850.000,2850.000,2900.000,2850.000,2800.000,2750.000,2750.000,2775.000,2800.000,2750.000,2705.000,2700.000,2700.000,2799.000,2800.000,2800.000,2800.000,2733.000,2795.000,2800.000,2750.000,2699.000,2700.000,2795.000,2795.000,2725.000,2750.000,2795.000,2750.000,2750.000,2700.000,2700.000,2700.000,2700.000,2697.000,2785.000,2800.000,2850.000,2848.000,2900.000,2885.000,2800.000,2795.000,2850.000,2819.000,2850.000,2900.000,2833.000,2750.000,2750.000,2700.000,2700.000,2600.000,2600.000,2595.000,2573.000,2550.000,2500.000,2500.000,2550.000,2600.000,2600.000,2800.000,2800.000,2800.000,2800.000,2800.000,2995.000,2934.000,3000.000,3000.000,3000.000,3100.000,3400.000,3450.000,3500.000,3500.000,3500.000
Chelsea,Manhattan,neighborhood,8500.000,10725.000,9750.000,8900.000,6300.000,6300.000,6300.000,7500.000,7500.000,7300.000,9750.000,8500.000,11000.000,9995.000,11000.000,11500.000,7245.000,11750.000,8495.000,7500.000,9250.000,9500.000,9500.000,9250.000,11000.000,11625.000,13750.000,12500.000,9748.000,9248.000,8250.000,9995.000,9748.000,8498.000,9400.000,7475.000,6000.000,7000.000,8075.000,7500.000,8250.000,6995.000,7125.000,7475.000,9290.000,11000.000,7800.000,8500.000,9995.000,12000.000,12000.000,10000.000,9245.000,9245.000,8098.000,8500.000,8943.000,7950.000,6800.000,7400.000,7500.000,8600.000,7725.000,7300.000,7900.000,7500.000,6995.000,8538.000,9800.000,10000.000,8295.000,8250.000,8138.000,8990.000,9803.000,9500.000,8990.000,7790.000,6800.000,6995.000,7500.000,8268.000,8675.000,8900.000,7495.000,6625.000,5895.000,6750.000,6675.000,6527.000,6495.000,6500.000,7000.000,7475.000,6398.000,7225.000,8500.000,9425.000,11500.000,6813.000,6995.000,6700.000,7000.000,7250.000,7125.000,7530.000,10700.000,10000.000,10250.000,10250.000,10250.000,7200.000,7295.000,7595.000,7700.000,7175.000,9275.000,10400.000,9495.000,10500.000,10200.000,12594.000,13250.000,9950.000,6948.000,6450.000,6200.000,6000.000,6648.000,6600.000,6350.000,7495.000,7498.000,8970.000,9500.000,8497.000,6800.000,7295.000,8500.000,8850.000,9950.000,9750.000,7250.000,9150.000,8200.000,7500.000,8250.000,7973.000,7773.000,7923.000,9898.000,9800.000,12000.000,14250.000
Chinatown,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4898.000,,4750.000,,,4200.000,,4500.000,,,,,,6500.000,6000.000,5250.000,,,6500.000,,,,,4988.000,4675.000,,4675.000,5000.000,5000.000,,,,,,5350.000,4350.000,4000.000,4650.000,4975.000,4800.000,7250.000,6395.000,4500.000,5600.000,5198.000,6198.000,,4850.000,6500.000,5500.000,,4500.000,4200.000,5000.000,4500.000,4250.000,,4500.000,4875.000,6000.000,5625.000,5250.000,4500.000,5250.000,5425.000,5900.000,5273.000,,,,5300.000,,5245.000,5000.000,4225.000,4198.000,3499.000,3300.000,3499.000,3500.000,3500.000,3995.000,4290.000,3825.000,3800.000,4200.000,4648.000,,,,,,5000.000,5800.000,,,5748.000,4995.000,,,,6150.000
City Island,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Civic Center,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clearview,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clinton Hill,Brooklyn,neighborhood,2950.000,4300.000,,,,,3795.000,3650.000,3300.000,,3065.000,3095.000,2750.000,2750.000,3100.000,3275.000,3700.000,3250.000,3225.000,3900.000,3795.000,3698.000,3600.000,3300.000,3850.000,3300.000,,3475.000,3900.000,3200.000,3425.000,3700.000,4200.000,4100.000,4300.000,4500.000,3095.000,3498.000,3600.000,3500.000,3473.000,3498.000,3500.000,3675.000,3750.000,3725.000,3798.000,3800.000,3798.000,3713.000,3948.000,4000.000,3850.000,3650.000,3973.000,3999.000,3950.000,3800.000,3800.000,3750.000,3600.000,3538.000,3500.000,3723.000,4200.000,3997.000,4000.000,3999.000,4275.000,4300.000,4300.000,4300.000,4325.000,4295.000,3700.000,4093.000,4448.000,4225.000,4000.000,3825.000,3727.000,3681.000,3670.000,3650.000,3699.000,3750.000,3750.000,3700.000,4000.000,4197.000,4350.000,4195.000,4235.000,3875.000,3755.000,4000.000,4150.000,3950.000,4243.000,4093.000,4200.000,4000.000,4600.000,4550.000,4400.000,3800.000,4500.000,4548.000,4250.000,4099.000,3999.000,4098.000,4601.000,4500.000,4500.000,4500.000,4700.000,4500.000,4200.000,4500.000,4750.000,4495.000,4474.000,4479.000,4547.000,4315.000,4000.000,4123.000,3962.000,3700.000,3600.000,3700.000,3850.000,3850.000,3400.000,3498.000,3666.000,3600.000,4263.000,4200.000,4300.000,3950.000,4375.000,4500.000,5350.000,4999.000,4350.000,5750.000,5873.000,5500.000,5199.000,5257.000,5000.000,5500.000
Co-op City,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobble Hill,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.000,6748.000,5350.000,5445.000,,,,,5998.000,,9000.000,10750.000,9500.000,7450.000,6900.000,6375.000,6500.000,6500.000,,,8700.000,7995.000,8748.000,9300.000,6850.000,6500.000,5998.000,5995.000,5400.000,5150.000,4650.000,4350.000,5550.000,6000.000,4800.000,4500.000,4500.000,5250.000,5300.000,4500.000,4875.000,4900.000,5400.000,,5000.000,6000.000,5900.000,6000.000,5600.000,6350.000,5950.000,4495.000,4398.000,4000.000,,5750.000,5750.000,4300.000,4550.000,5500.000,5800.000,4495.000,5592.000,6400.000,5950.000,6400.000,5667.000,5750.000,,,,,6300.000,5300.000,6201.000,6000.000,6000.000,5667.000,5250.000,4997.000,5900.000,5200.000,5548.000,5523.000,5040.000,4550.000,4700.000,4200.000,4125.000,4125.000,3925.000,4308.000,4175.000,3875.000,3200.000,4750.000,3500.000,3600.000,3500.000,,,,,,,,,8500.000,9498.000,9500.000,8373.000,8495.000,8100.000
College Point,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350.000,2350.000,,,,,,,,,,,,,,,,2375.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.000,
Columbia St Waterfront District,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.000,,,,,,,,,,,5995.000,,,,,,,,3500.000,3500.000,3500.000,3775.000,4000.000,,,,,,,,,3750.000,4000.000,7990.000,,6873.000,6873.000,5950.000,,,,4950.000,4500.000,4500.000,,,,,,6500.000,,,,,,,,5500.000,5250.000,,7500.000,5875.000,3988.000,3500.000,,6500.000,5995.000,,7925.000,6500.000,6350.000,6800.000,,,,,,,,,,5538.000,4800.000,5288.000,5500.000,5000.000,,,,,,,,,,,,,,,,,,,,,,,,,
Concourse,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.000,2050.000,,,,,,,,,,,,,,,,,2773.000,,,,,2223.000,2350.000,,,,,,,,2650.000,2625.000,2498.000,2493.000,2493.000,2100.000,2150.000,2300.000,2250.000,2200.000,2275.000,2475.000,2350.000,,,,,,,,,,2500.000,,,2563.000,2525.000,,,,,,,2400.000,2400.000,2500.000,2500.000,,2550.000,2550.000,,2700.000,2595.000,2500.000,,,,2650.000,2575.000,2399.000,,,,2625.000
Coney Island,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.000,2050.000,,,,,,2198.000,2400.000,2400.000,,,2600.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corona,Queens,neighborhood,,,,,1750.000,1750.000,1750.000,1750.000,1750.000,1750.000,1750.000,1750.000,1750.000,1750.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.000,,,,,,,,,,,,,2400.000,,,,,,2400.000,2373.000,,,,,,,,2695.000,2500.000,2440.000,,,,,2740.000,,2725.000,2800.000,2700.000,,,,,,2590.000,,2570.000,,,,,,,,,,,,2710.000,2450.000,,,,,,,,,2698.000,,,,,,,,,,,,,2600.000,2625.000,,,,,,,,,,,,,,,,,,
Country Club,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crotona Park East,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crown Heights,Brooklyn,neighborhood,2300.000,2350.000,2450.000,2500.000,2500.000,2400.000,,2100.000,,,,2175.000,2400.000,2500.000,2500.000,2500.000,2300.000,2300.000,2500.000,2500.000,2500.000,2500.000,2490.000,2400.000,2500.000,2600.000,2600.000,2600.000,2600.000,2600.000,2700.000,2700.000,3100.000,2900.000,2700.000,2500.000,2450.000,2607.000,2500.000,2500.000,2789.000,2800.000,2899.000,2970.000,3200.000,3000.000,2999.000,2850.000,2800.000,2800.000,2850.000,2995.000,3000.000,3048.000,2975.000,2900.000,2800.000,2725.000,2800.000,2850.000,2850.000,2850.000,2725.000,2900.000,2990.000,2800.000,2900.000,2990.000,2995.000,2995.000,2875.000,2950.000,2950.000,2927.000,2950.000,2950.000,2997.000,2995.000,2995.000,2900.000,2825.000,2800.000,2800.000,2800.000,2850.000,2899.000,2841.000,2850.000,2875.000,2850.000,2900.000,2995.000,2900.000,2800.000,2850.000,2849.000,2800.000,2800.000,2900.000,2970.000,2975.000,3025.000,3150.000,3158.000,3258.000,2963.000,2990.000,2800.000,2750.000,2775.000,2799.000,2850.000,2998.000,3000.000,3000.000,3138.000,3099.000,3000.000,3000.000,2999.000,3000.000,3040.000,3000.000,2995.000,2999.000,3000.000,3000.000,2999.000,2800.000,2674.000,2602.000,2650.000,2700.000,2650.000,2700.000,2850.000,2900.000,2900.000,2999.000,3000.000,3000.000,3000.000,3050.000,3000.000,2988.000,3250.000,3100.000,3300.000,3400.000,4000.000,3950.000,3850.000,3600.000,3500.000
DUMBO,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800.000,8900.000,8600.000,,,,,,,,,,,,,,,8500.000,7500.000,,,,,7100.000,6975.000,7995.000,10450.000,12000.000,12250.000,12250.000,12250.000,11958.000,10500.000,10500.000,11916.000,12500.000,11916.000,9000.000,9400.000,11000.000,10875.000,11000.000,10875.000,9500.000,6595.000,7200.000,,,,8550.000,,9500.000,9500.000,9250.000,9000.000,9500.000,,7196.000,8181.000,9419.000,8525.000,10000.000,7000.000,7000.000,7000.000,7000.000,7454.000,7457.000,,,,7000.000,7500.000,7495.000,6919.000,8625.000,9000.000,9000.000,9000.000,8660.000,9000.000,7795.000,8410.000,8505.000,9263.000,,,,,,,,,,,12950.000,13000.000,12500.000,9995.000,10000.000,9513.000
Ditmas Park,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.000,,,,,,,2800.000,,,,2450.000,2450.000,2475.000,2875.000,2863.000,2950.000,2825.000,2650.000,2600.000,2400.000,2400.000,2450.000,2500.000,2400.000,2450.000,2500.000,2895.000,2700.000,2600.000,2600.000,2797.000,2850.000,2500.000,2500.000,2500.000,2500.000,2600.000,2800.000,2525.000,2699.000,2700.000,2795.000,2900.000,2797.000,2797.000,2700.000,2713.000,2635.000,2618.000,2700.000,2800.000,2749.000,2500.000,2500.000,2500.000,2525.000,2772.000,2798.000,2675.000,2950.000,2550.000,2842.000,2750.000,2787.000,2782.000,2700.000,2699.000,2600.000,2425.000,2337.000,2595.000,2999.000,2700.000,2699.000,2799.000,2799.000,2750.000,2750.000,2995.000,2997.000,3000.000,3000.000,3250.000,2970.000,3000.000,2929.000,2900.000,2800.000,2838.000,2899.000,2700.000,2582.000,2550.000,2500.000,2550.000,2748.000,2700.000,2625.000,2700.000,2600.000,2550.000,2499.000,2600.000,2750.000,2900.000,2900.000,2950.000,3199.000,3495.000,3200.000,3050.000,3150.000,3200.000
Douglaston,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downtown Brooklyn,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5933.000,5915.000,5704.000,5200.000,4800.000,4707.000,4590.000,5950.000,6000.000,6255.000,7500.000,6305.000,6255.000,5950.000,6500.000,7500.000,7650.000,7500.000,5823.000,6010.000,6010.000,6400.000,5911.000,5950.000,5893.000,6150.000,6309.000,6600.000,6470.000,6757.000,6042.000,4900.000,4500.000,4500.000,6463.000,7154.000,,,5950.000,6600.000,5950.000,6600.000,6005.000,6500.000,6800.000,7142.000,7333.000,,5812.000,5881.000,,,,5200.000,5190.000,5175.000,5385.000,5700.000,5750.000,5825.000,5500.000,5995.000,7175.000,7734.000,,7998.000,7600.000,7999.000,8000.000,7375.000,8145.000,7375.000,7550.000,7350.000,7366.000,7200.000,7200.000,6900.000,7523.000,7714.000,7900.000,9948.000,
