areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10
Bronxwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.000,1449.000,1450.000,1475.000,1475.000,,1450.000,1450.000,,,1450.000,1463.000,1450.000,,1525.000,1450.000,1450.000,,1550.000,1550.000,1575.000,1550.000,1573.000,1550.000,1550.000,1625.000,1565.000,,,1675.000,,1600.000,1645.000,,,1675.000,1650.000,1625.000,1623.000,,,,,,,,,,,1595.000,,,,,1613.000,,,1691.000,,,,1650.000,1650.000,1625.000,1749.000,1700.000,1695.000,,1688.000,,1698.000
Brooklyn,Brooklyn,borough,1950.000,1938.000,1897.000,1941.000,2000.000,2000.000,2050.000,1995.000,2050.000,2035.000,1898.000,1850.000,1898.000,1898.000,1900.000,1900.000,2000.000,2000.000,2100.000,2100.000,2200.000,2100.000,2100.000,2300.000,2295.000,2300.000,2300.000,2350.000,2300.000,2225.000,2200.000,2250.000,2400.000,2379.000,2379.000,2400.000,2250.000,2200.000,2200.000,2200.000,2250.000,2300.000,2400.000,2450.000,2450.000,2350.000,2250.000,2333.000,2300.000,2200.000,2200.000,2200.000,2395.000,2300.000,2300.000,2300.000,2235.000,2200.000,2200.000,2200.000,2300.000,2300.000,2300.000,2300.000,2225.000,2200.000,2250.000,2300.000,2300.000,2300.000,2300.000,2250.000,2318.000,2300.000,2300.000,2395.000,2395.000,2350.000,2350.000,2350.000,2337.000,2300.000,2295.000,2262.000,2250.000,2250.000,2200.000,2250.000,2223.000,2250.000,2245.000,2300.000,2300.000,2295.000,2195.000,2190.000,2200.000,2200.000,2200.000,2250.000,2250.000,2290.000,2300.000,2300.000,2299.000,2225.000,2200.000,2200.000,2275.000,2295.000,2273.000,2300.000,2300.000,2300.000,2300.000,2300.000,2350.000,2337.000,2290.000,2299.000,2395.000,2430.000,2499.000,2493.000,2442.000,2400.000,2383.000,2300.000,2250.000,2200.000,2175.000,2150.000,2100.000,2100.000,2100.000,2100.000,2195.000,2200.000,2247.000,2250.000,2300.000,2200.000,2200.000,2200.000,2300.000,2390.000,2487.000,2600.000,2699.000,2800.000,2870.000,2999.000,2975.000,2900.000
Brooklyn Heights,Brooklyn,neighborhood,2000.000,1950.000,1850.000,1863.000,2200.000,2200.000,2398.000,2325.000,2500.000,2250.000,2350.000,2600.000,2075.000,2500.000,2550.000,2300.000,2300.000,2300.000,2400.000,2600.000,2700.000,2800.000,2550.000,2650.000,2695.000,2625.000,2580.000,2500.000,2500.000,2500.000,3000.000,3050.000,2700.000,2700.000,2700.000,2700.000,2675.000,2688.000,3136.000,2995.000,2788.000,2800.000,2950.000,2900.000,2915.000,2800.000,2750.000,2950.000,2750.000,2650.000,2850.000,3010.000,2840.000,2760.000,2755.000,2765.000,2700.000,2770.000,2735.000,2700.000,2675.000,2700.000,2800.000,2900.000,2800.000,2800.000,2838.000,2750.000,2850.000,2800.000,2818.000,2700.000,2735.000,2800.000,2700.000,2798.000,2898.000,2900.000,2900.000,2850.000,2995.000,2900.000,2900.000,3000.000,2995.000,2795.000,2795.000,2800.000,2850.000,2900.000,2800.000,2900.000,2900.000,2890.000,2895.000,2900.000,2870.000,2796.000,2800.000,2796.000,2900.000,2900.000,2850.000,3050.000,2799.000,3000.000,3000.000,3128.000,3130.000,2998.000,3250.000,3400.000,3173.000,3170.000,3400.000,3458.000,3426.000,3500.000,3300.000,3400.000,3526.000,3295.000,3348.000,3482.000,3035.000,2850.000,2800.000,2699.000,2699.000,2650.000,2600.000,2649.000,2690.000,2650.000,2650.000,2800.000,2944.000,2800.000,2948.000,3000.000,3405.000,3475.000,3500.000,3750.000,3785.000,3761.000,3501.000,3900.000,3998.000,3957.000,3800.000,3996.000,4050.000,3900.000
Brookville,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brownsville,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.000,,,,,,,,,1300.000,1295.000,1300.000,1355.000,1383.000,1370.000,1400.000,1375.000,1350.000,1400.000,1398.000,1350.000,1350.000,1400.000,1350.000,1325.000,1400.000,1400.000,1500.000,1450.000,1450.000,1400.000,1400.000,1400.000,1375.000,1400.000,1449.000,1450.000,1400.000,1350.000,1375.000,1425.000,1450.000,1400.000,1513.000,1550.000,1550.000,1599.000,,1475.000,1475.000,1488.000,,,,1550.000,1550.000,,,,1525.000,1580.000,1699.000,,,1550.000,,,,,,,,,,,1587.000,1600.000,1600.000,,,,,1525.000,1675.000,1550.000,1549.000,1613.000,1613.000,1625.000,1900.000,1600.000,1625.000,1650.000,1625.000,1750.000,1650.000,1675.000,1670.000,1650.000,1700.000,1738.000,1717.000,1650.000
Bushwick,Brooklyn,neighborhood,,,1500.000,2000.000,2050.000,1500.000,1500.000,,1500.000,,,,2000.000,2000.000,2000.000,2000.000,1850.000,,,,,,,,,,,,1820.000,1800.000,1825.000,1750.000,1775.000,,,,1700.000,2400.000,2000.000,2000.000,1813.000,1798.000,1795.000,2234.000,2200.000,1998.000,2000.000,1995.000,1925.000,1925.000,1950.000,1950.000,2020.000,1873.000,1900.000,1850.000,1850.000,1895.000,1950.000,1885.000,1800.000,1850.000,1895.000,1900.000,1947.000,2000.000,2100.000,2149.000,2100.000,2000.000,1925.000,1975.000,2000.000,1900.000,1900.000,2060.000,2095.000,2100.000,2100.000,2200.000,2100.000,2100.000,2016.000,2100.000,2100.000,2100.000,2100.000,2100.000,2150.000,2180.000,2180.000,2156.000,2178.000,2099.000,2050.000,1999.000,2079.000,2000.000,2150.000,2195.000,2200.000,2200.000,2189.000,2200.000,2262.000,2295.000,2250.000,2268.000,2357.000,2376.000,2402.000,2450.000,2485.000,2400.000,2400.000,2337.000,2499.000,2650.000,2450.000,2357.000,2700.000,2750.000,2650.000,2495.000,2400.000,2390.000,2291.000,2250.000,2187.000,2108.000,2150.000,2131.000,2083.000,2100.000,2100.000,2177.000,2217.000,2250.000,2350.000,2525.000,2549.000,2600.000,2700.000,2499.000,2568.000,2663.000,2652.000,2800.000,2800.000,2850.000,2950.000,2994.000,3000.000,2900.000
Cambria Heights,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canarsie,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.000,1625.000,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.000,,,,,,,,1750.000,
Carroll Gardens,Brooklyn,neighborhood,1900.000,2025.000,2000.000,1825.000,2000.000,2075.000,2100.000,2025.000,2100.000,2150.000,2025.000,2100.000,2100.000,1975.000,2000.000,2250.000,2525.000,2500.000,2300.000,2425.000,2275.000,2100.000,2288.000,2325.000,2300.000,2450.000,2400.000,2350.000,2425.000,2500.000,2400.000,2500.000,2500.000,2500.000,2500.000,2500.000,2400.000,2425.000,2600.000,2600.000,2400.000,2600.000,2500.000,2500.000,2600.000,2500.000,2500.000,2500.000,2400.000,2400.000,2500.000,2500.000,2525.000,2400.000,2450.000,2575.000,2550.000,2500.000,2500.000,2500.000,2500.000,2500.000,2525.000,2500.000,2600.000,2600.000,2550.000,2500.000,2600.000,2600.000,2500.000,2488.000,2488.000,2494.000,2500.000,2500.000,2500.000,2500.000,2600.000,2600.000,2500.000,2500.000,2400.000,2450.000,2500.000,2400.000,2450.000,2500.000,2450.000,2450.000,2450.000,2500.000,2500.000,2500.000,2450.000,2550.000,2550.000,2500.000,2500.000,2488.000,2500.000,2600.000,2600.000,2595.000,2500.000,2550.000,2600.000,2673.000,2500.000,2500.000,2500.000,2600.000,2600.000,2550.000,2750.000,2700.000,2800.000,2800.000,2850.000,2888.000,2800.000,2800.000,2700.000,2675.000,2570.000,2500.000,2500.000,2475.000,2400.000,2325.000,2300.000,2300.000,2300.000,2300.000,2363.000,2399.000,2495.000,2500.000,2600.000,2700.000,2600.000,2750.000,2600.000,2850.000,3000.000,3000.000,2850.000,3150.000,3199.000,3200.000,3400.000,3000.000,3195.000,3200.000
Castle Hill,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.000,1400.000,,,,,,,,,1300.000,,,,,,,,,,1450.000,1450.000,1450.000,1475.000,1475.000,,1450.000,,1495.000,,,,,,,,,,,,,,,,,,,,,,,1550.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Harlem,Manhattan,neighborhood,1600.000,1650.000,1600.000,1575.000,1550.000,1516.000,1500.000,1500.000,1500.000,1550.000,1500.000,1500.000,1500.000,1500.000,1608.000,1663.000,1700.000,1650.000,1700.000,1738.000,1773.000,1675.000,1750.000,1750.000,1650.000,1700.000,1775.000,1695.000,1675.000,1650.000,1700.000,1850.000,1750.000,1695.000,1700.000,1675.000,1675.000,1700.000,1750.000,1700.000,1700.000,1750.000,1800.000,1813.000,1813.000,1798.000,1795.000,1750.000,1750.000,1750.000,1750.000,1800.000,1800.000,1800.000,1800.000,1795.000,1800.000,1900.000,1800.000,1800.000,1906.000,1950.000,1975.000,1963.000,1950.000,2000.000,1995.000,2000.000,1950.000,1900.000,1965.000,2036.000,2000.000,2000.000,2100.000,2100.000,2100.000,2100.000,2100.000,2000.000,2000.000,2100.000,2000.000,2095.000,2100.000,2095.000,2062.000,2050.000,2062.000,2065.000,2100.000,2150.000,2100.000,2000.000,1995.000,2075.000,2170.000,2200.000,2250.000,2250.000,2250.000,2200.000,2290.000,2195.000,2100.000,2100.000,2100.000,2100.000,2150.000,2125.000,2104.000,2200.000,2300.000,2325.000,2325.000,2300.000,2300.000,2200.000,2199.000,2199.000,2275.000,2295.000,2295.000,2290.000,2250.000,2250.000,2199.000,2100.000,2095.000,2000.000,2006.000,1995.000,1990.000,2000.000,1995.000,2000.000,2075.000,2120.000,2150.000,2195.000,2200.000,2195.000,2100.000,2150.000,2200.000,2293.000,2300.000,2313.000,2395.000,2500.000,2600.000,2526.000,2500.000,2500.000
Central Park South,Manhattan,neighborhood,5500.000,5500.000,5300.000,5950.000,5000.000,5500.000,5395.000,5500.000,6500.000,6500.000,6250.000,5000.000,5000.000,5850.000,5100.000,6250.000,6500.000,5600.000,5475.000,5375.000,6200.000,5725.000,6250.000,6125.000,6000.000,6100.000,5500.000,5250.000,5000.000,5500.000,5800.000,4995.000,4950.000,5625.000,5875.000,5600.000,6000.000,6000.000,6000.000,6000.000,6800.000,6800.000,6900.000,6750.000,6300.000,6075.000,5975.000,6000.000,6200.000,6000.000,5998.000,5700.000,6400.000,5550.000,5600.000,6300.000,6995.000,6500.000,6995.000,6725.000,6675.000,6850.000,6950.000,6700.000,6500.000,6000.000,6500.000,6925.000,7125.000,7850.000,7500.000,7500.000,7000.000,7000.000,6995.000,6995.000,6245.000,6490.000,6750.000,6500.000,6500.000,6500.000,6490.000,6500.000,6500.000,6175.000,6425.000,5950.000,5975.000,6500.000,6461.000,6500.000,6500.000,6500.000,6000.000,6000.000,6000.000,6200.000,6000.000,6000.000,5500.000,5750.000,6646.000,6646.000,6750.000,6675.000,6600.000,6950.000,6600.000,6700.000,6000.000,6000.000,5650.000,5800.000,5898.000,5500.000,5500.000,6000.000,6250.000,6356.000,6481.000,6431.000,6000.000,5750.000,5550.000,5350.000,5000.000,5075.000,5154.000,5425.000,5000.000,4823.000,4998.000,5995.000,5995.000,5950.000,5900.000,6000.000,6000.000,6000.000,6000.000,6948.000,6700.000,7175.000,7175.000,7175.000,7450.000,7450.000,7450.000,7000.000,7998.000,7995.000,7723.000,7723.000
Central Queens,Queens,submarket,1363.000,1363.000,1363.000,1375.000,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,1485.000,1450.000,1450.000,1450.000,1450.000,1500.000,1550.000,1550.000,1550.000,1550.000,1525.000,1550.000,1550.000,1650.000,1600.000,1550.000,1550.000,1500.000,1500.000,1700.000,1650.000,1650.000,1550.000,1600.000,1563.000,1575.000,1550.000,1600.000,1650.000,1650.000,1600.000,1650.000,1600.000,1625.000,1625.000,1700.000,1750.000,1675.000,1650.000,1695.000,1725.000,1725.000,1750.000,1750.000,1750.000,1725.000,1725.000,1750.000,1775.000,1750.000,1750.000,1775.000,1795.000,1800.000,1795.000,1750.000,1750.000,1750.000,1750.000,1750.000,1750.000,1800.000,1800.000,1800.000,1800.000,1850.000,1834.000,1820.000,1825.000,1850.000,1800.000,1800.000,1800.000,1800.000,1800.000,1800.000,1800.000,1848.000,1850.000,1849.000,1825.000,1800.000,1799.000,1800.000,1805.000,1800.000,1800.000,1850.000,1839.000,1875.000,1860.000,1847.000,1825.000,1800.000,1800.000,1833.000,1850.000,1850.000,1850.000,1899.000,1901.000,1900.000,1895.000,1895.000,1900.000,1895.000,1890.000,1897.000,1950.000,1900.000,1875.000,1875.000,1870.000,1850.000,1825.000,1820.000,1825.000,1800.000,1800.000,1800.000,1800.000,1800.000,1845.000,1850.000,1892.000,1850.000,1875.000,1900.000,1900.000,1900.000,1934.000,1950.000,1950.000,1950.000,2000.000,2099.000,2100.000,2100.000,2079.000,2100.000
Chelsea,Manhattan,neighborhood,3150.000,3270.000,3050.000,2993.000,3020.000,3000.000,3000.000,3150.000,3468.000,3300.000,3295.000,3225.000,3200.000,3200.000,3295.000,3350.000,3295.000,3400.000,3350.000,3350.000,3400.000,3500.000,3473.000,3350.000,3283.000,3350.000,3498.000,3500.000,3500.000,3638.000,3500.000,3500.000,3550.000,3400.000,3495.000,3500.000,3495.000,3513.000,3545.000,3695.000,3573.000,3400.000,3500.000,3650.000,3650.000,3725.000,3500.000,3598.000,3595.000,3500.000,3575.000,3650.000,3750.000,3655.000,3675.000,3655.000,3750.000,3695.000,3687.000,3650.000,3750.000,3750.000,3795.000,3895.000,3875.000,3850.000,3890.000,3900.000,3895.000,3963.000,3800.000,3875.000,3868.000,3895.000,3850.000,3995.000,4000.000,4000.000,3975.000,3895.000,3895.000,3895.000,3934.000,3861.000,3850.000,3915.000,3865.000,3872.000,3923.000,3850.000,3800.000,3852.000,3828.000,3895.000,3888.000,3853.000,3900.000,3950.000,3998.000,3759.000,3695.000,3896.000,3848.000,4056.000,4170.000,3995.000,3995.000,4003.000,4195.000,4295.000,4245.000,4200.000,4250.000,4450.000,4396.000,4376.000,4241.000,4237.000,4231.000,4200.000,4150.000,4185.000,4175.000,4000.000,3853.000,3700.000,3500.000,3400.000,3301.000,3375.000,3250.000,3390.000,3420.000,3573.000,3745.000,3673.000,3800.000,4250.000,4235.000,4295.000,4600.000,4803.000,4867.000,4859.000,4977.000,4966.000,5100.000,5293.000,5295.000,5200.000,5115.000,5095.000,5050.000,5129.000
Chinatown,Manhattan,neighborhood,,,,,,,,,2000.000,1900.000,,,,,,1875.000,1950.000,2500.000,2350.000,2050.000,,,,,,,,,,2250.000,2000.000,2550.000,2550.000,2650.000,2600.000,2395.000,,,,,2600.000,2600.000,2700.000,2600.000,2550.000,2600.000,2525.000,2525.000,2850.000,2495.000,2306.000,2600.000,2425.000,2448.000,2400.000,2400.000,2400.000,2475.000,2600.000,2500.000,2500.000,2500.000,2150.000,2225.000,2550.000,2250.000,2425.000,2900.000,2700.000,2500.000,2350.000,2200.000,2198.000,2148.000,2295.000,2200.000,2198.000,2300.000,2400.000,2398.000,2700.000,2400.000,2500.000,2500.000,2400.000,2297.000,2325.000,2400.000,2400.000,2325.000,2375.000,2200.000,2399.000,2485.000,2450.000,2495.000,2400.000,2100.000,2288.000,2200.000,2075.000,2238.000,2295.000,2250.000,2200.000,2175.000,2363.000,2300.000,2271.000,2225.000,2300.000,2238.000,2300.000,2300.000,2483.000,2380.000,2300.000,2325.000,2298.000,2700.000,2275.000,2350.000,2495.000,2298.000,2400.000,2250.000,2127.000,2100.000,2000.000,1950.000,1900.000,1900.000,1950.000,2050.000,2000.000,2200.000,2100.000,2100.000,2100.000,2100.000,2500.000,2500.000,2650.000,2473.000,2900.000,2500.000,,2895.000,2775.000,2850.000,2795.000,2849.000,2800.000,3000.000
City Island,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Civic Center,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clearview,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clinton Hill,Brooklyn,neighborhood,1690.000,1683.000,1750.000,1725.000,1800.000,1675.000,1700.000,1842.000,1895.000,1850.000,1850.000,1833.000,1833.000,1898.000,1900.000,1900.000,2000.000,2000.000,1975.000,2148.000,2300.000,2493.000,2000.000,1950.000,2150.000,2123.000,2400.000,2338.000,2500.000,2300.000,2150.000,2500.000,2850.000,2563.000,2400.000,2350.000,2250.000,2300.000,2395.000,2300.000,2300.000,2350.000,2250.000,2298.000,2350.000,2350.000,2300.000,2400.000,2100.000,2201.000,2200.000,2295.000,2450.000,2500.000,2475.000,2450.000,2438.000,2500.000,2400.000,2400.000,2423.000,2350.000,2275.000,2400.000,2500.000,2400.000,2400.000,2450.000,2350.000,2300.000,2308.000,2320.000,2399.000,2320.000,2398.000,2400.000,2500.000,2500.000,2500.000,2400.000,2411.000,2400.000,2450.000,2400.000,2359.000,2400.000,2400.000,2400.000,2400.000,2495.000,2417.000,2377.000,2375.000,2383.000,2395.000,2400.000,2444.000,2480.000,2486.000,2495.000,2599.000,2500.000,2581.000,2530.000,2492.000,2495.000,2494.000,2400.000,2500.000,2625.000,2650.000,2618.000,2864.000,2800.000,2800.000,2796.000,2806.000,2800.000,2695.000,2646.000,2725.000,2750.000,2700.000,2738.000,2663.000,2599.000,2495.000,2400.000,2388.000,2350.000,2200.000,2200.000,2275.000,2400.000,2472.000,2450.000,2600.000,2595.000,2600.000,2672.000,2775.000,2900.000,2550.000,2795.000,2911.000,3062.000,3164.000,3190.000,3257.000,3400.000,3275.000,3400.000,3448.000,3425.000
Co-op City,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobble Hill,Brooklyn,neighborhood,1850.000,1900.000,1900.000,2075.000,2225.000,2200.000,2370.000,2390.000,2385.000,,,,,,,,,2600.000,2650.000,,,,,2550.000,2725.000,2750.000,2425.000,2600.000,2500.000,2313.000,2350.000,2565.000,2700.000,2620.000,2620.000,2620.000,2500.000,2550.000,2550.000,2350.000,2600.000,2600.000,2600.000,2600.000,2713.000,2675.000,2500.000,2425.000,2500.000,2625.000,2425.000,2400.000,2600.000,2800.000,2850.000,2685.000,2835.000,2700.000,2700.000,2500.000,2775.000,2700.000,2600.000,2870.000,2550.000,2550.000,2650.000,2850.000,2850.000,2575.000,2700.000,2500.000,2700.000,2700.000,2675.000,2750.000,2825.000,2700.000,2600.000,2675.000,2525.000,2650.000,2550.000,2525.000,2605.000,2600.000,2500.000,2450.000,2500.000,2500.000,2500.000,2550.000,2650.000,2700.000,2625.000,2475.000,2500.000,2600.000,2500.000,2800.000,2800.000,2850.000,2846.000,2800.000,2775.000,2625.000,2850.000,2800.000,2650.000,3148.000,2850.000,2775.000,2900.000,2700.000,2513.000,2750.000,2825.000,2795.000,2850.000,2770.000,2740.000,2900.000,2900.000,2923.000,2900.000,2950.000,2700.000,2500.000,2450.000,2385.000,2400.000,2500.000,2500.000,2500.000,2500.000,2500.000,2600.000,2500.000,2900.000,3200.000,3100.000,2820.000,2820.000,2820.000,2995.000,3000.000,2917.000,3400.000,3325.000,3400.000,3800.000,3600.000,3675.000,3500.000
College Point,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Columbia St Waterfront District,Brooklyn,neighborhood,,,,,,,,,,,,,,,1700.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.000,2700.000,2650.000,,2400.000,1975.000,2100.000,,2000.000,,2140.000,2200.000,2200.000,2200.000,2200.000,2200.000,2225.000,2200.000,2250.000,2300.000,2250.000,,,,,,2300.000,2395.000,2400.000,2395.000,2398.000,2400.000,2300.000,2350.000,2275.000,2200.000,2225.000,2200.000,2250.000,2300.000,2300.000,2375.000,2400.000,2400.000,2367.000,2500.000,2500.000,2400.000,2400.000,2300.000,2375.000,2500.000,2700.000,2675.000,2300.000,2575.000,2438.000,2500.000,2500.000,2500.000,2500.000,2488.000,2475.000,2500.000,2500.000,2650.000,2600.000,,,,2500.000,,2500.000,2500.000,2500.000,2500.000,2500.000,2500.000,2500.000,2300.000,2300.000,2300.000,2275.000,2200.000,2225.000,2400.000,2500.000,2200.000,2300.000,2500.000,2600.000,2825.000,2600.000,2625.000,2800.000,2600.000,,,,,,3000.000,3000.000,,
Concourse,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,1100.000,1050.000,,,,1250.000,,1200.000,1150.000,1150.000,1325.000,1125.000,1150.000,1300.000,1313.000,,,,,,,,,,,1375.000,,1387.000,1375.000,1325.000,1402.000,1386.000,1399.000,,1350.000,1260.000,1250.000,1295.000,1295.000,,,,1323.000,1323.000,1325.000,1350.000,1300.000,1350.000,1350.000,1350.000,1300.000,1300.000,1325.000,,1350.000,1350.000,1395.000,1412.000,1450.000,1525.000,1495.000,1495.000,1450.000,1495.000,1495.000,1400.000,1400.000,1499.000,1500.000,1500.000,1500.000,1500.000,1543.000,1558.000,1500.000,1500.000,1500.000,1500.000,1450.000,1450.000,1650.000,1675.000,,1649.000,1493.000,1550.000,1595.000,1553.000,1552.000,1554.000,1575.000,1598.000,1613.000,1624.000,1600.000,1615.000,1636.000,1636.000,1650.000,1650.000,1687.000,1750.000,1700.000,1785.000,1699.000,1674.000,1650.000,1695.000,1699.000,1675.000,1613.000,1550.000,1618.000,1600.000,1600.000,1650.000,1695.000,1695.000,1695.000,1650.000,1650.000,1638.000,1725.000,1650.000,1698.000,1695.000,1750.000,1750.000,1787.000,1750.000,1785.000,1787.000,1750.000,1700.000
Coney Island,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.000,,,1860.000,,,1950.000,1925.000,,,1850.000,1925.000,,,1911.000,1832.000,1856.000,,,1749.000,1762.000,1787.000,1850.000,,1975.000,,1975.000,1899.000,1850.000,,,1899.000,,,,,1850.000,1950.000,1950.000,2025.000,,2100.000,,2088.000,2150.000,2150.000,2150.000,,2100.000,1900.000,2099.000,,2199.000,2175.000,2150.000,,2099.000,2558.000,2570.000,2570.000,2430.000,2250.000,2225.000,2250.000,2200.000,2200.000,2318.000,2154.000,2154.000,2104.000,2129.000,2050.000,2063.000,2050.000,2050.000,2074.000,2098.000,2119.000,2157.000,2178.000,2225.000,2150.000,2156.000,2156.000,2225.000,2429.000,2282.000,2396.000,2450.000,2373.000,2525.000,2953.000
Corona,Queens,neighborhood,1113.000,,,,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.000,1500.000,1497.000,1500.000,1500.000,1495.000,,,,1550.000,1550.000,,1600.000,1650.000,1600.000,1650.000,1650.000,1650.000,1650.000,1650.000,1650.000,1625.000,1755.000,1760.000,1785.000,1785.000,1780.000,1755.000,1848.000,1778.000,1860.000,1788.000,1780.000,1780.000,1765.000,1768.000,1800.000,1800.000,1820.000,1820.000,1805.000,1785.000,1830.000,1903.000,1920.000,1853.000,1795.000,1750.000,1658.000,1647.000,,,,,1915.000,1940.000,,,,,1980.000,1960.000,,,,1785.000,1836.000,1884.000,1892.000,1909.000,1870.000,1862.000,1846.000,1846.000,1832.000,1900.000,1896.000,1821.000,1734.000,1724.000,1705.000,1794.000,1797.000,1815.000,1735.000,1796.000,1831.000,1933.000,1947.000,1926.000,,1943.000,1947.000,1945.000,1968.000,1945.000,1993.000,2060.000,2292.000,2341.000,2191.000,2079.000,
Country Club,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
