areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10
Inwood,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.000,1250.000,,,,,1250.000,1250.000,1275.000,,,,,,,,,,,,1425.000,,,,1550.000,1500.000,,,,,1450.000,1499.000,1450.000,1400.000,1425.000,1480.000,1500.000,1500.000,1563.000,,1525.000,,,1478.000,,1500.000,1500.000,,,,,,,1550.000,1575.000,1599.000,1599.000,1625.000,1598.000,1587.000,,1600.000,1650.000,1675.000,,,,,,,,1650.000,1698.000,1595.000,,1613.000,1600.000,1625.000,1625.000,1625.000,1685.000,,1663.000,1650.000,1595.000,1554.000,1575.000,1663.000,1676.000,1700.000,1688.000,1676.000,1700.000,1650.000,,1680.000,1700.000,1695.000,1700.000,1707.000
Jackson Heights,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.000,,,,,,,1450.000,1450.000,1450.000,1450.000,1450.000,1450.000,1450.000,1350.000,1350.000,1495.000,1495.000,1425.000,,1338.000,,1375.000,1495.000,1550.000,1500.000,1575.000,1575.000,,,1650.000,1600.000,1475.000,1475.000,1475.000,1475.000,1450.000,1500.000,1500.000,1550.000,1550.000,1567.000,1568.000,1550.000,1525.000,1450.000,1600.000,1600.000,1600.000,1585.000,1595.000,1510.000,1600.000,1583.000,1600.000,1625.000,1570.000,1595.000,1495.000,1500.000,1538.000,1600.000,1600.000,1650.000,1588.000,1513.000,1600.000,1650.000,1588.000,1650.000,1673.000,1650.000,1691.000,1650.000,1600.000,1610.000,1625.000,1598.000,1595.000,1600.000,1550.000,1538.000,1500.000,1500.000,1500.000,1500.000,1550.000,1550.000,1588.000,1595.000,1590.000,1600.000,1648.000,1695.000,1650.000,1650.000,1628.000,1650.000,1775.000,1750.000,1750.000,1725.000,1695.000,1725.000
Jamaica,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.000,1828.000,,,,,,,,,,,,,1729.000,1685.000,1650.000,1729.000,1729.000,1800.000,1800.000,1800.000,1775.000,1800.000,1750.000,1753.000,1755.000,1755.000,1745.000,,1769.000,1788.000,1682.000,1713.000,1725.000,1750.000,1697.000,1738.000,1755.000,1750.000,1755.000,1778.000,1822.000,1950.000,1935.000,2026.000,2045.000,2050.000,2045.000,2015.000,1936.000,1950.000,2000.000,2055.000,2055.000,2070.000,,2095.000,2100.000,2100.000
Jamaica Estates,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.000,,,,,,,,,,,,,1450.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.000,,,,,,,,,,,,,,1550.000,,,,,,,,,,,,,,1525.000,,,1660.000,,,,
Jamaica Hills,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.000,,,1575.000,1600.000,,1625.000,,,,,
Kensington,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.000,1600.000,1600.000,1575.000,1550.000,1369.000,1290.000,1438.000,1398.000,1438.000,1348.000,1300.000,1400.000,1500.000,1415.000,1415.000,1500.000,1500.000,1573.000,1550.000,,1580.000,1580.000,1613.000,1500.000,1495.000,1463.000,,1513.000,1525.000,1550.000,,1500.000,,,1500.000,1500.000,1525.000,1500.000,1500.000,1500.000,1450.000,1425.000,1400.000,1475.000,1450.000,1450.000,1450.000,1500.000,1550.000,1545.000,1588.000,,1400.000,1475.000,1895.000,1500.000,1550.000,1500.000,,1515.000,1495.000,1550.000,1600.000,1450.000,1600.000,1695.000,1788.000,1695.000,,2200.000,2500.000,,1700.000,1623.000,1650.000,1550.000,1495.000,1550.000,1475.000,1450.000,1498.000,1500.000,1495.000,1500.000,1550.000,1590.000,1568.000,1600.000,1600.000,1695.000,1650.000,1799.000,,1800.000,1750.000,1914.000,1875.000,1875.000,1700.000,1700.000,
Kew Gardens,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.000,,1338.000,,1450.000,1450.000,1450.000,1450.000,1450.000,1400.000,1400.000,1405.000,1450.000,1425.000,1400.000,1400.000,1500.000,1500.000,1550.000,1500.000,1500.000,1513.000,1500.000,1500.000,1500.000,1525.000,1463.000,1400.000,1450.000,1513.000,1450.000,1495.000,1510.000,,,,,,,1450.000,1473.000,1400.000,1475.000,1475.000,1595.000,1500.000,1525.000,1488.000,1575.000,1550.000,1475.000,1495.000,1575.000,1525.000,1499.000,,1525.000,1550.000,1570.000,1530.000,1498.000,1500.000,1525.000,1525.000,1700.000,1650.000,1575.000,1550.000,1550.000,1550.000,1525.000,1500.000,1500.000,1525.000,1500.000,1475.000,1513.000,1500.000,1550.000,1550.000,1500.000,1615.000,1568.000,1545.000,1450.000,1598.000,1623.000,1600.000,1650.000,1650.000,1650.000,1725.000,1713.000,1613.000,1750.000,1799.000
Kew Gardens Hills,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingsbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.000,,,,,,,,,,,,
Laconia,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laurelton,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Italy,Manhattan,neighborhood,,1975.000,3200.000,3095.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045.000,,,,,,,,,,2600.000,2700.000,3100.000,,2050.000,,,,,3000.000,,,3000.000,2500.000,3500.000,3500.000,2400.000,2620.000,2679.000,,,,,,,,,2150.000,2000.000,2100.000,2190.000,1971.000,1893.000,1850.000,1900.000,2073.000,1750.000,,2525.000,2948.000,2823.000,2100.000,2373.000,2199.000,2150.000,2100.000,,,2099.000,,2493.000,2600.000,2345.000,2093.000,1785.000,2125.000,1800.000,1995.000,1995.000,1870.000,1850.000,1870.000,1995.000,1985.000,2390.000,2390.000,2490.000,,2150.000,,,,,,,,,,,,
Little Neck,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long Island City,Queens,neighborhood,1775.000,1786.000,1950.000,1895.000,,,2045.000,2044.000,1975.000,1975.000,2150.000,2200.000,1975.000,1930.000,2000.000,2075.000,2188.000,2240.000,,2125.000,2100.000,2125.000,2150.000,2150.000,2095.000,2315.000,2285.000,2330.000,2320.000,2290.000,2300.000,2300.000,2175.000,2225.000,2225.000,2170.000,2200.000,2244.000,2170.000,2153.000,2155.000,2195.000,2195.000,2295.000,2295.000,2195.000,2240.000,2228.000,2220.000,2273.000,2300.000,2560.000,2590.000,2475.000,2395.000,2395.000,2375.000,2418.000,2455.000,2450.000,2450.000,2388.000,2425.000,2498.000,2500.000,2478.000,2495.000,2495.000,2483.000,2395.000,2395.000,2425.000,2395.000,2439.000,2425.000,2450.000,2493.000,2495.000,2450.000,2495.000,2495.000,2450.000,2395.000,2344.000,2379.000,2438.000,2355.000,2400.000,2400.000,2490.000,2450.000,2470.000,2427.000,2300.000,2260.000,2210.000,2286.000,2340.000,2336.000,2395.000,2455.000,2500.000,2529.000,2509.000,2516.000,2470.000,2431.000,2445.000,2425.000,2447.000,2546.000,2573.000,2600.000,2700.000,2745.000,2745.000,2714.000,2657.000,2608.000,2597.000,2638.000,2621.000,2583.000,2562.000,2516.000,2498.000,2408.000,2300.000,2321.000,2500.000,2500.000,2500.000,2450.000,2395.000,2434.000,2405.000,2475.000,2580.000,2691.000,2750.000,2715.000,2823.000,2810.000,2950.000,2950.000,2950.000,2995.000,3100.000,3200.000,3175.000,3200.000,3300.000,3248.000,3250.000
Longwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower East Side,Manhattan,neighborhood,1695.000,1825.000,1850.000,1850.000,1940.000,1700.000,1850.000,1898.000,1900.000,1750.000,1775.000,1550.000,1550.000,1750.000,1695.000,1672.000,1694.000,1650.000,1798.000,1795.000,1800.000,2250.000,2151.000,1995.000,2100.000,2195.000,1895.000,1925.000,2150.000,2150.000,1900.000,2075.000,2298.000,2100.000,2295.000,2048.000,2148.000,2245.000,2195.000,2325.000,2145.000,2145.000,2098.000,2100.000,2173.000,2024.000,2000.000,2173.000,2100.000,2000.000,2100.000,2300.000,2475.000,2300.000,2300.000,2473.000,2425.000,2700.000,2900.000,2820.000,2835.000,2500.000,2363.000,2198.000,2350.000,2950.000,2425.000,2300.000,2450.000,2250.000,2250.000,2225.000,2200.000,2475.000,2500.000,2250.000,2295.000,2200.000,2195.000,2248.000,2250.000,2195.000,2150.000,2150.000,2150.000,2450.000,2425.000,2385.000,2198.000,2195.000,2250.000,2250.000,2225.000,2100.000,2100.000,2195.000,2100.000,2087.000,2100.000,2150.000,2150.000,2400.000,2200.000,2200.000,2150.000,2195.000,2150.000,2074.000,2195.000,2200.000,2200.000,2173.000,2225.000,2250.000,2250.000,2213.000,2320.000,2850.000,3099.000,2595.000,2671.000,2595.000,2600.000,2500.000,2300.000,2099.000,2049.000,2100.000,1923.000,2100.000,2000.000,1932.000,1895.000,1995.000,2250.000,2132.000,2132.000,2465.000,2350.000,2295.000,2290.000,2395.000,2508.000,2508.000,2344.000,2344.000,2495.000,2726.000,2995.000,2700.000,2600.000,2695.000,2595.000,2597.000
Manhattan,Manhattan,borough,2000.000,2000.000,1975.000,2000.000,2000.000,2000.000,2000.000,2070.000,2100.000,2188.000,2100.000,2098.000,2100.000,2100.000,2100.000,2150.000,2100.000,2195.000,2195.000,2200.000,2250.000,2250.000,2250.000,2295.000,2250.000,2250.000,2250.000,2250.000,2285.000,2250.000,2250.000,2250.000,2250.000,2250.000,2295.000,2300.000,2300.000,2325.000,2350.000,2325.000,2300.000,2299.000,2295.000,2300.000,2350.000,2350.000,2300.000,2350.000,2350.000,2350.000,2395.000,2400.000,2400.000,2368.000,2350.000,2375.000,2400.000,2400.000,2400.000,2400.000,2400.000,2423.000,2450.000,2500.000,2500.000,2495.000,2484.000,2500.000,2500.000,2500.000,2495.000,2500.000,2495.000,2499.000,2500.000,2500.000,2500.000,2520.000,2505.000,2500.000,2499.000,2450.000,2450.000,2475.000,2450.000,2475.000,2495.000,2495.000,2495.000,2471.000,2450.000,2495.000,2495.000,2450.000,2400.000,2400.000,2400.000,2400.000,2400.000,2450.000,2460.000,2475.000,2450.000,2450.000,2400.000,2450.000,2475.000,2500.000,2525.000,2525.000,2500.000,2525.000,2550.000,2527.000,2525.000,2500.000,2550.000,2550.000,2600.000,2600.000,2600.000,2609.000,2600.000,2550.000,2475.000,2395.000,2295.000,2200.000,2100.000,2100.000,2000.000,2000.000,2000.000,2100.000,2100.000,2150.000,2200.000,2250.000,2300.000,2300.000,2400.000,2415.000,2508.000,2595.000,2765.000,2850.000,2900.000,2975.000,3000.000,3000.000,3000.000,3004.000,3000.000,3013.000
Manhattan Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marble Hill,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marine Park,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maspeth,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melrose,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midtown,Manhattan,neighborhood,2450.000,2450.000,2375.000,2350.000,2448.000,2648.000,2800.000,2700.000,2800.000,2650.000,2795.000,2650.000,2650.000,2750.000,2795.000,2795.000,2795.000,2850.000,2575.000,2595.000,2500.000,2650.000,2750.000,2700.000,2713.000,2750.000,2725.000,2725.000,2773.000,2795.000,2795.000,2800.000,2800.000,2798.000,2795.000,2800.000,2800.000,2700.000,2700.000,2750.000,2738.000,2950.000,3000.000,2995.000,2975.000,2925.000,2800.000,2750.000,2795.000,2800.000,2800.000,2800.000,2800.000,2850.000,2895.000,2895.000,2897.000,2825.000,2800.000,2800.000,2850.000,2850.000,2895.000,2950.000,3000.000,2950.000,2995.000,2998.000,2995.000,2995.000,2920.000,2900.000,2900.000,2995.000,2850.000,2850.000,2900.000,2968.000,3000.000,3075.000,2995.000,2800.000,2750.000,2850.000,2829.000,2900.000,2895.000,2895.000,2900.000,2800.000,2800.000,2807.000,2795.000,2850.000,2800.000,2775.000,2750.000,2750.000,2750.000,2815.000,2815.000,2800.000,2895.000,2800.000,2800.000,2895.000,2750.000,2800.000,2925.000,2898.000,2981.000,2825.000,2800.000,2809.000,2921.000,2895.000,2975.000,2900.000,2925.000,2950.000,2850.000,2949.000,3000.000,2932.000,2700.000,2565.000,2450.000,2413.000,2400.000,2273.000,2375.000,2200.000,2250.000,2395.000,2498.000,2458.000,2500.000,2700.000,2900.000,2800.000,2890.000,2875.000,2998.000,3273.000,3275.000,3300.000,3300.000,3488.000,3595.000,3295.000,3686.000,3413.000,3305.000,3258.000
Midtown East,Manhattan,neighborhood,1875.000,1895.000,1885.000,1895.000,1850.000,1895.000,1900.000,1950.000,2000.000,2000.000,1995.000,2000.000,2000.000,2005.000,2000.000,2100.000,2100.000,2150.000,2195.000,2200.000,2175.000,2200.000,2225.000,2230.000,2200.000,2250.000,2250.000,2250.000,2250.000,2200.000,2200.000,2200.000,2200.000,2200.000,2200.000,2200.000,2200.000,2249.000,2250.000,2250.000,2250.000,2200.000,2200.000,2250.000,2295.000,2250.000,2200.000,2250.000,2250.000,2250.000,2285.000,2257.000,2300.000,2300.000,2300.000,2300.000,2300.000,2300.000,2350.000,2300.000,2250.000,2350.000,2300.000,2400.000,2400.000,2400.000,2400.000,2450.000,2450.000,2395.000,2350.000,2400.000,2400.000,2450.000,2450.000,2400.000,2400.000,2400.000,2400.000,2425.000,2400.000,2350.000,2350.000,2345.000,2300.000,2350.000,2395.000,2395.000,2400.000,2400.000,2400.000,2395.000,2400.000,2400.000,2325.000,2350.000,2395.000,2395.000,2395.000,2400.000,2400.000,2450.000,2495.000,2495.000,2450.000,2450.000,2450.000,2495.000,2450.000,2499.000,2450.000,2500.000,2550.000,2550.000,2550.000,2550.000,2500.000,2500.000,2521.000,2498.000,2500.000,2500.000,2500.000,2500.000,2475.000,2336.000,2250.000,2150.000,2100.000,2000.000,1994.000,2000.000,2000.000,2021.000,2000.000,2000.000,2193.000,2250.000,2400.000,2500.000,2570.000,2550.000,2650.000,2800.000,2895.000,2900.000,2800.000,2918.000,3000.000,3000.000,3000.000,3000.000,2998.000,2995.000
Midtown South,Manhattan,neighborhood,2150.000,2225.000,2063.000,2450.000,2450.000,2575.000,2550.000,2525.000,2500.000,2450.000,2300.000,2250.000,2450.000,2300.000,2200.000,2575.000,2600.000,2650.000,2700.000,2500.000,2450.000,2450.000,2400.000,2400.000,2400.000,2400.000,2523.000,2495.000,2650.000,2800.000,2700.000,2700.000,2575.000,2450.000,2400.000,2450.000,2400.000,2473.000,2450.000,2450.000,2550.000,2700.000,2800.000,2900.000,2650.000,2500.000,2700.000,2700.000,2800.000,2700.000,2700.000,2700.000,2850.000,2850.000,2725.000,2900.000,2950.000,2900.000,2850.000,2893.000,2950.000,2900.000,2950.000,2995.000,2995.000,2995.000,3075.000,3095.000,3025.000,3095.000,3163.000,3163.000,3100.000,3150.000,3095.000,3095.000,3095.000,3100.000,3163.000,3150.000,3125.000,3175.000,3175.000,3175.000,3150.000,3195.000,3100.000,3133.000,3195.000,3150.000,3195.000,3195.000,3195.000,3195.000,2650.000,2500.000,2488.000,2725.000,2700.000,2949.000,2800.000,3000.000,2950.000,2999.000,2750.000,3000.000,3033.000,3000.000,2779.000,2844.000,2891.000,2769.000,2675.000,2895.000,2975.000,2950.000,2995.000,3025.000,3092.000,3185.000,3100.000,3295.000,3317.000,2995.000,2875.000,2795.000,2475.000,2400.000,2378.000,2430.000,2395.000,2395.000,2440.000,2500.000,2500.000,2567.000,2625.000,2925.000,3100.000,3178.000,3073.000,3050.000,3495.000,3895.000,3584.000,3898.000,3698.000,3750.000,3797.000,3797.000,3873.000,3773.000,3684.000,3848.000
Midtown West,Manhattan,neighborhood,2090.000,2012.000,2000.000,2076.000,2117.000,2200.000,2250.000,2215.000,2200.000,2250.000,2250.000,2200.000,2100.000,2100.000,2200.000,2258.000,2213.000,2380.000,2360.000,2332.000,2395.000,2265.000,2250.000,2395.000,2450.000,2363.000,2300.000,2390.000,2438.000,2448.000,2500.000,2500.000,2450.000,2400.000,2500.000,2500.000,2495.000,2518.000,2500.000,2420.000,2400.000,2400.000,2400.000,2550.000,2550.000,2540.000,2450.000,2470.000,2470.000,2595.000,2559.000,2575.000,2650.000,2600.000,2610.000,2578.000,2550.000,2500.000,2650.000,2656.000,2640.000,2600.000,2600.000,2658.000,2660.000,2700.000,2654.000,2695.000,2695.000,2638.000,2575.000,2550.000,2600.000,2595.000,2600.000,2595.000,2650.000,2650.000,2656.000,2663.000,2600.000,2598.000,2600.000,2665.000,2617.000,2595.000,2642.000,2655.000,2650.000,2690.000,2690.000,2760.000,2620.000,2676.000,2600.000,2558.000,2500.000,2590.000,2613.000,2633.000,2697.000,2685.000,2680.000,2697.000,2650.000,2695.000,2700.000,2795.000,2742.000,2827.000,2857.000,2850.000,2801.000,2890.000,2890.000,2879.000,2893.000,2855.000,2779.000,2860.000,2855.000,2845.000,2850.000,2750.000,2638.000,2540.000,2396.000,2310.000,2250.000,2240.000,2185.000,2160.000,2175.000,2242.000,2253.000,2395.000,2450.000,2550.000,2595.000,2700.000,2700.000,2847.000,3000.000,2995.000,3115.000,3295.000,3405.000,3490.000,3500.000,3497.000,3597.000,3595.000,3490.000,3400.000
Midwood,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.000,,,,,,,,,,,,,,,,,1188.000,1225.000,,,1263.000,1263.000,1150.000,1263.000,,1350.000,,,1395.000,1395.000,1395.000,,,,,,1290.000,1325.000,1338.000,,,,1335.000,1388.000,,1348.000,1300.000,1345.000,1398.000,1349.000,1325.000,1350.000,1323.000,,1370.000,1425.000,1475.000,1470.000,1450.000,1495.000,1423.000,1350.000,1438.000,1400.000,1463.000,1425.000,1425.000,1400.000,1425.000,1399.000,1450.000,1435.000,1780.000,1849.000,1497.000,1575.000,1600.000,1500.000,1475.000,1495.000,1425.000,1375.000,1400.000,1600.000,1625.000,1625.000,1498.000,1495.000,1563.000,1438.000,1400.000,1463.000,1425.000,1425.000,1400.000,1450.000,1400.000,1450.000,1550.000,1525.000,1450.000,1700.000,1495.000,1485.000,1538.000,1475.000,1550.000,1513.000,1550.000,1500.000,1600.000,1550.000,1550.000,1575.000,1605.000
Mill Basin,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morningside Heights,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.000,1845.000,,,,,,,,,,1950.000,1863.000,1950.000,1950.000,,,,,,,,2780.000,2680.000,2325.000,1950.000,2098.000,2095.000,1850.000,1975.000,,,,,2250.000,2100.000,2085.000,2043.000,2150.000,2100.000,,2000.000,,2000.000,,,2198.000,2200.000,2300.000,2300.000,2250.000,2273.000,2176.000,2069.000,,2075.000,,2177.000,2203.000,2300.000,2238.000,2250.000,2350.000,2300.000,,,,,,,2275.000,2275.000,2263.000,2395.000,2250.000,2295.000,2295.000,2295.000,,2154.000,2129.000,2016.000,2199.000,2199.000,2275.000,2300.000,2400.000,2395.000,2250.000,2250.000,2250.000,2225.000,2325.000,2388.000,2400.000,2250.000,2425.000,2300.000,2081.000,2195.000,2013.000,1975.000,2273.000,2400.000,2595.000,2950.000,2950.000,2974.000,2425.000,2425.000,1900.000,2400.000,,,,,,,3595.000,2450.000,2475.000,2500.000,2500.000,,
Morris Heights,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris Park,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.000,1295.000,1325.000,,1325.000,1325.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrisania,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mott Haven,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.000,1445.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.000,,,,,,,,,,,,1725.000,1650.000,1600.000,1700.000,,1738.000,1700.000,2200.000,2272.000,2162.000,2095.000,,1900.000,1753.000,1755.000,,,1900.000,1925.000,1808.000,1820.000,1995.000,1928.000,1928.000,1900.000,1673.000,1695.000,1900.000,1970.000,1800.000,1948.000,1875.000,2010.000,2218.000,2098.000,1850.000,1805.000,1850.000,1800.000,1800.000,2185.000,2285.000,2175.000,2295.000,2850.000,2795.000,2623.000,2625.000,2600.000
